"KAPITEL_CODE","KAPITEL_NURNAME","GRUPPE_CODE","GRUPPE_NURNAME","ICD_NAME","ICD_CODE","ICD_FLAG_RARE","ICD_FLAG_UEBERLEIT"
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M70,Sonstige Krankheiten des Weichteilgewebes,"M72.43: Pseudosarkomatöse Fibromatose: Unterarm [Radius, Ulna, Handgelenk]",M72.43,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M70,Sonstige Krankheiten des Weichteilgewebes,"M72.44: Pseudosarkomatöse Fibromatose: Hand [Finger, Handwurzel, Mittelhand, Gelenke zwischen diesen Knochen]",M72.44,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M70,Sonstige Krankheiten des Weichteilgewebes,"M72.45: Pseudosarkomatöse Fibromatose: Beckenregion und Oberschenkel [Becken, Femur, Gesäß, Hüfte, Hüftgelenk, Iliosakralgelenk]",M72.45,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M70,Sonstige Krankheiten des Weichteilgewebes,"M72.46: Pseudosarkomatöse Fibromatose: Unterschenkel [Fibula, Tibia, Kniegelenk]",M72.46,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M45,Spondylopathien,"M48.95: Spondylopathie, nicht näher bezeichnet: Thorakolumbalbereich",M48.95,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M45,Spondylopathien,"M48.92: Spondylopathie, nicht näher bezeichnet: Zervikalbereich",M48.92,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M45,Spondylopathien,"M48.93: Spondylopathie, nicht näher bezeichnet: Zervikothorakalbereich",M48.93,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M45,Spondylopathien,"M48.94: Spondylopathie, nicht näher bezeichnet: Thorakalbereich",M48.94,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M45,Spondylopathien,"M48.96: Spondylopathie, nicht näher bezeichnet: Lumbalbereich",M48.96,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M45,Spondylopathien,"M48.97: Spondylopathie, nicht näher bezeichnet: Lumbosakralbereich",M48.97,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M45,Spondylopathien,"M48.98: Spondylopathie, nicht näher bezeichnet: Sakral- und Sakrokokzygealbereich",M48.98,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M45,Spondylopathien,"M48.99: Spondylopathie, nicht näher bezeichnet: Nicht näher bezeichnete Lokalisation",M48.99,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M45,Spondylopathien,M49.00: Tuberkulose der Wirbelsäule: Mehrere Lokalisationen der Wirbelsäule,M49.00,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M45,Spondylopathien,M49.01: Tuberkulose der Wirbelsäule: Okzipito-Atlanto-Axialbereich,M49.01,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M45,Spondylopathien,M49.02: Tuberkulose der Wirbelsäule: Zervikalbereich,M49.02,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M45,Spondylopathien,M49.03: Tuberkulose der Wirbelsäule: Zervikothorakalbereich,M49.03,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M50,Sonstige Krankheiten der Wirbelsäule und des Rückens,"M54.92: Rückenschmerzen, nicht näher bezeichnet: Zervikalbereich",M54.92,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M50,Sonstige Krankheiten der Wirbelsäule und des Rückens,M54.89: Sonstige Rückenschmerzen: Nicht näher bezeichnete Lokalisation,M54.89,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M50,Sonstige Krankheiten der Wirbelsäule und des Rückens,"M54.90: Rückenschmerzen, nicht näher bezeichnet: Mehrere Lokalisationen der Wirbelsäule",M54.90,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M50,Sonstige Krankheiten der Wirbelsäule und des Rückens,"M54.91: Rückenschmerzen, nicht näher bezeichnet: Okzipito-Atlanto-Axialbereich",M54.91,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M50,Sonstige Krankheiten der Wirbelsäule und des Rückens,"M54.93: Rückenschmerzen, nicht näher bezeichnet: Zervikothorakalbereich",M54.93,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M50,Sonstige Krankheiten der Wirbelsäule und des Rückens,"M54.94: Rückenschmerzen, nicht näher bezeichnet: Thorakalbereich",M54.94,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M50,Sonstige Krankheiten der Wirbelsäule und des Rückens,"M54.95: Rückenschmerzen, nicht näher bezeichnet: Thorakolumbalbereich",M54.95,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M50,Sonstige Krankheiten der Wirbelsäule und des Rückens,"M54.96: Rückenschmerzen, nicht näher bezeichnet: Lumbalbereich",M54.96,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M50,Sonstige Krankheiten der Wirbelsäule und des Rückens,"M54.97: Rückenschmerzen, nicht näher bezeichnet: Lumbosakralbereich",M54.97,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M50,Sonstige Krankheiten der Wirbelsäule und des Rückens,"M54.98: Rückenschmerzen, nicht näher bezeichnet: Sakral- und Sakrokokzygealbereich",M54.98,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M50,Sonstige Krankheiten der Wirbelsäule und des Rückens,"M54.99: Rückenschmerzen, nicht näher bezeichnet: Nicht näher bezeichnete Lokalisation",M54.99,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M60,Krankheiten der Muskeln,"M62.37: Immobilitätssyndrom (paraplegisch): Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes]",M62.37,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M60,Krankheiten der Muskeln,"M62.34: Immobilitätssyndrom (paraplegisch): Hand [Finger, Handwurzel, Mittelhand, Gelenke zwischen diesen Knochen]",M62.34,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M60,Krankheiten der Muskeln,"M62.35: Immobilitätssyndrom (paraplegisch): Beckenregion und Oberschenkel [Becken, Femur, Gesäß, Hüfte, Hüftgelenk, Iliosakralgelenk]",M62.35,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M60,Krankheiten der Muskeln,"M62.36: Immobilitätssyndrom (paraplegisch): Unterschenkel [Fibula, Tibia, Kniegelenk]",M62.36,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M60,Krankheiten der Muskeln,"M62.38: Immobilitätssyndrom (paraplegisch): Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule]",M62.38,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M60,Krankheiten der Muskeln,M62.39: Immobilitätssyndrom (paraplegisch): Nicht näher bezeichnete Lokalisation,M62.39,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M60,Krankheiten der Muskeln,M62.40: Muskelkontraktur: Mehrere Lokalisationen,M62.40,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M60,Krankheiten der Muskeln,"M62.41: Muskelkontraktur: Schulterregion [Klavikula, Skapula, Akromioklavikular-, Schulter-, Sternoklavikulargelenk]",M62.41,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M60,Krankheiten der Muskeln,"M62.42: Muskelkontraktur: Oberarm [Humerus, Ellenbogengelenk]",M62.42,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M60,Krankheiten der Muskeln,"M62.43: Muskelkontraktur: Unterarm [Radius, Ulna, Handgelenk]",M62.43,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M60,Krankheiten der Muskeln,"M62.44: Muskelkontraktur: Hand [Finger, Handwurzel, Mittelhand, Gelenke zwischen diesen Knochen]",M62.44,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M70,Sonstige Krankheiten des Weichteilgewebes,"M79.21: Neuralgie und Neuritis, nicht näher bezeichnet: Schulterregion [Klavikula, Skapula, Akromioklavikular-, Schulter-, Sternoklavikulargelenk]",M79.21,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M70,Sonstige Krankheiten des Weichteilgewebes,"M79.18: Myalgie: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule]",M79.18,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M70,Sonstige Krankheiten des Weichteilgewebes,M79.19: Myalgie: Nicht näher bezeichnete Lokalisation,M79.19,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M70,Sonstige Krankheiten des Weichteilgewebes,"M79.20: Neuralgie und Neuritis, nicht näher bezeichnet: Mehrere Lokalisationen",M79.20,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M70,Sonstige Krankheiten des Weichteilgewebes,"M79.22: Neuralgie und Neuritis, nicht näher bezeichnet: Oberarm [Humerus, Ellenbogengelenk]",M79.22,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M70,Sonstige Krankheiten des Weichteilgewebes,"M79.23: Neuralgie und Neuritis, nicht näher bezeichnet: Unterarm [Radius, Ulna, Handgelenk]",M79.23,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M70,Sonstige Krankheiten des Weichteilgewebes,"M79.24: Neuralgie und Neuritis, nicht näher bezeichnet: Hand [Finger, Handwurzel, Mittelhand, Gelenke zwischen diesen Knochen]",M79.24,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M70,Sonstige Krankheiten des Weichteilgewebes,"M79.25: Neuralgie und Neuritis, nicht näher bezeichnet: Beckenregion und Oberschenkel [Becken, Femur, Gesäß, Hüfte, Hüftgelenk, Iliosakralgelenk]",M79.25,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M70,Sonstige Krankheiten des Weichteilgewebes,"M79.26: Neuralgie und Neuritis, nicht näher bezeichnet: Unterschenkel [Fibula, Tibia, Kniegelenk]",M79.26,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M80,Veränderungen der Knochendichte und -struktur,M80.40: Arzneimittelinduzierte Osteoporose mit pathologischer Fraktur: Mehrere Lokalisationen,M80.40,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M80,Veränderungen der Knochendichte und -struktur,"M80.37: Osteoporose mit pathologischer Fraktur infolge Malabsorption nach chirurgischem Eingriff: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes]",M80.37,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M80,Veränderungen der Knochendichte und -struktur,"M80.38: Osteoporose mit pathologischer Fraktur infolge Malabsorption nach chirurgischem Eingriff: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule]",M80.38,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M80,Veränderungen der Knochendichte und -struktur,M80.39: Osteoporose mit pathologischer Fraktur infolge Malabsorption nach chirurgischem Eingriff: Nicht näher bezeichnete Lokalisation,M80.39,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M80,Veränderungen der Knochendichte und -struktur,"M80.41: Arzneimittelinduzierte Osteoporose mit pathologischer Fraktur: Schulterregion [Klavikula, Skapula, Akromioklavikular-, Schulter-, Sternoklavikulargelenk]",M80.41,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M80,Veränderungen der Knochendichte und -struktur,"M80.42: Arzneimittelinduzierte Osteoporose mit pathologischer Fraktur: Oberarm [Humerus, Ellenbogengelenk]",M80.42,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M80,Veränderungen der Knochendichte und -struktur,"M80.43: Arzneimittelinduzierte Osteoporose mit pathologischer Fraktur: Unterarm [Radius, Ulna, Handgelenk]",M80.43,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M80,Veränderungen der Knochendichte und -struktur,"M80.44: Arzneimittelinduzierte Osteoporose mit pathologischer Fraktur: Hand [Finger, Handwurzel, Mittelhand, Gelenke zwischen diesen Knochen]",M80.44,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M80,Veränderungen der Knochendichte und -struktur,M83.09: Osteomalazie im Wochenbett: Nicht näher bezeichnete Lokalisation,M83.09,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M80,Veränderungen der Knochendichte und -struktur,"M83.06: Osteomalazie im Wochenbett: Unterschenkel [Fibula, Tibia, Kniegelenk]",M83.06,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M80,Veränderungen der Knochendichte und -struktur,"M83.07: Osteomalazie im Wochenbett: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes]",M83.07,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M80,Veränderungen der Knochendichte und -struktur,"M83.08: Osteomalazie im Wochenbett: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule]",M83.08,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M80,Veränderungen der Knochendichte und -struktur,M83.10: Senile Osteomalazie: Mehrere Lokalisationen,M83.10,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M80,Veränderungen der Knochendichte und -struktur,"M83.11: Senile Osteomalazie: Schulterregion [Klavikula, Skapula, Akromioklavikular-, Schulter-, Sternoklavikulargelenk]",M83.11,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M80,Veränderungen der Knochendichte und -struktur,"M83.12: Senile Osteomalazie: Oberarm [Humerus, Ellenbogengelenk]",M83.12,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M80,Veränderungen der Knochendichte und -struktur,"M83.13: Senile Osteomalazie: Unterarm [Radius, Ulna, Handgelenk]",M83.13,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M80,Veränderungen der Knochendichte und -struktur,"M83.14: Senile Osteomalazie: Hand [Finger, Handwurzel, Mittelhand, Gelenke zwischen diesen Knochen]",M83.14,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M80,Veränderungen der Knochendichte und -struktur,"M83.15: Senile Osteomalazie: Beckenregion und Oberschenkel [Becken, Femur, Gesäß, Hüfte, Hüftgelenk, Iliosakralgelenk]",M83.15,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M80,Veränderungen der Knochendichte und -struktur,"M83.16: Senile Osteomalazie: Unterschenkel [Fibula, Tibia, Kniegelenk]",M83.16,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M65,Krankheiten der Synovialis und der Sehnen,"M67.33: Transitorische Synovitis: Unterarm [Radius, Ulna, Handgelenk]",M67.33,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M65,Krankheiten der Synovialis und der Sehnen,M67.30: Transitorische Synovitis: Mehrere Lokalisationen,M67.30,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M65,Krankheiten der Synovialis und der Sehnen,"M67.31: Transitorische Synovitis: Schulterregion [Klavikula, Skapula, Akromioklavikular-, Schulter-, Sternoklavikulargelenk]",M67.31,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M65,Krankheiten der Synovialis und der Sehnen,"M67.32: Transitorische Synovitis: Oberarm [Humerus, Ellenbogengelenk]",M67.32,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M65,Krankheiten der Synovialis und der Sehnen,"M67.34: Transitorische Synovitis: Hand [Finger, Handwurzel, Mittelhand, Gelenke zwischen diesen Knochen]",M67.34,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M65,Krankheiten der Synovialis und der Sehnen,"M67.35: Transitorische Synovitis: Beckenregion und Oberschenkel [Becken, Femur, Gesäß, Hüfte, Hüftgelenk, Iliosakralgelenk]",M67.35,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M65,Krankheiten der Synovialis und der Sehnen,"M67.36: Transitorische Synovitis: Unterschenkel [Fibula, Tibia, Kniegelenk]",M67.36,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M65,Krankheiten der Synovialis und der Sehnen,"M67.37: Transitorische Synovitis: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes]",M67.37,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M65,Krankheiten der Synovialis und der Sehnen,"M67.38: Transitorische Synovitis: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule]",M67.38,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M65,Krankheiten der Synovialis und der Sehnen,M67.39: Transitorische Synovitis: Nicht näher bezeichnete Lokalisation,M67.39,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M70,Sonstige Krankheiten des Weichteilgewebes,M72.60: Nekrotisierende Fasziitis: Mehrere Lokalisationen,M72.60,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M70,Sonstige Krankheiten des Weichteilgewebes,"M72.47: Pseudosarkomatöse Fibromatose: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes]",M72.47,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M70,Sonstige Krankheiten des Weichteilgewebes,"M72.48: Pseudosarkomatöse Fibromatose: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule]",M72.48,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M70,Sonstige Krankheiten des Weichteilgewebes,M72.49: Pseudosarkomatöse Fibromatose: Nicht näher bezeichnete Lokalisation,M72.49,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M70,Sonstige Krankheiten des Weichteilgewebes,"M72.61: Nekrotisierende Fasziitis: Schulterregion [Klavikula, Skapula, Akromioklavikular-, Schulter-, Sternoklavikulargelenk]",M72.61,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M70,Sonstige Krankheiten des Weichteilgewebes,"M72.62: Nekrotisierende Fasziitis: Oberarm [Humerus, Ellenbogengelenk]",M72.62,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M70,Sonstige Krankheiten des Weichteilgewebes,"M72.63: Nekrotisierende Fasziitis: Unterarm [Radius, Ulna, Handgelenk]",M72.63,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M70,Sonstige Krankheiten des Weichteilgewebes,"M72.64: Nekrotisierende Fasziitis: Hand [Finger, Handwurzel, Mittelhand, Gelenke zwischen diesen Knochen]",M72.64,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M70,Sonstige Krankheiten des Weichteilgewebes,"M72.65: Nekrotisierende Fasziitis: Beckenregion und Oberschenkel [Becken, Femur, Gesäß, Hüfte, Hüftgelenk, Iliosakralgelenk]",M72.65,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M70,Sonstige Krankheiten des Weichteilgewebes,"M72.66: Nekrotisierende Fasziitis: Unterschenkel [Fibula, Tibia, Kniegelenk]",M72.66,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M70,Sonstige Krankheiten des Weichteilgewebes,"M72.67: Nekrotisierende Fasziitis: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes]",M72.67,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M45,Spondylopathien,M49.07: Tuberkulose der Wirbelsäule: Lumbosakralbereich,M49.07,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M45,Spondylopathien,M49.04: Tuberkulose der Wirbelsäule: Thorakalbereich,M49.04,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M45,Spondylopathien,M49.05: Tuberkulose der Wirbelsäule: Thorakolumbalbereich,M49.05,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M45,Spondylopathien,M49.06: Tuberkulose der Wirbelsäule: Lumbalbereich,M49.06,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M45,Spondylopathien,M49.08: Tuberkulose der Wirbelsäule: Sakral- und Sakrokokzygealbereich,M49.08,0,0
13,Krankheiten des Muskel-Skelett-Systems und des Bindegewebes,M45,Spondylopathien,M49.09: Tuberkulose der Wirbelsäule: Nicht näher bezeichnete Lokalisation,M49.09,0,0
